state,county,category,category_label,tier,phase,strategy,sources
Indiana,Jefferson,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Jennings,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Johnson,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Knox,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Kosciusko,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,LaGrange,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,LaPorte,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Lake,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Lawrence,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Madison,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Marshall,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Martin,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Miami,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Monroe,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Montgomery,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Morgan,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Newton,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Noble,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Ohio,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Orange,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Owen,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Parke,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Perry,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Pike,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Porter,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Posey,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Pulaski,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Putnam,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Randolph,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Ripley,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Rush,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Scott,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Shelby,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Spencer,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,St. Joseph,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Starke,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Steuben,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Sullivan,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Switzerland,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Tippecanoe,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Tipton,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Union,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Vanderburgh,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Vermillion,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Vigo,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Wabash,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Warren,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Warrick,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Washington,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Wayne,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Wells,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,White,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Whitley,id-documentation,ID & Documentation,B,2,regional,Legal aid ID clinic; circuit clerk vital records
Indiana,Adams,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Bartholomew,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Benton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Blackford,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Boone,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Brown,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Carroll,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Cass,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Clark,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Clay,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Clinton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Crawford,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Daviess,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,DeKalb,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Dearborn,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Decatur,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Delaware,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Dubois,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Elkhart,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Fayette,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Floyd,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Fountain,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Franklin,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Fulton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Gibson,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Grant,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Greene,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Hamilton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Hancock,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Harrison,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Hendricks,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Henry,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Howard,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Huntington,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Jackson,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Jasper,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Jay,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Jefferson,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Jennings,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Johnson,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Knox,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Kosciusko,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,LaGrange,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,LaPorte,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Lake,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Lawrence,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Madison,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Marshall,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Martin,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Miami,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Monroe,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Montgomery,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Morgan,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Newton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Noble,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Ohio,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Orange,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Owen,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Parke,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Perry,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Pike,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Porter,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Posey,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Pulaski,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Putnam,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Randolph,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Ripley,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Rush,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Scott,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Shelby,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Spencer,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,St. Joseph,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Starke,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Steuben,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Sullivan,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Switzerland,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Tippecanoe,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Tipton,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Union,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Vermillion,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Vigo,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Wabash,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Warren,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Warrick,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Washington,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Wayne,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Wells,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,White,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Whitley,transportation,Transportation,B,2,regional,Transit authority voucher programs
Indiana,Adams,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Allen,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Bartholomew,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Benton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Blackford,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Boone,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Brown,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Carroll,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Cass,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Clark,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Clay,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Clinton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Crawford,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Daviess,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,DeKalb,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Dearborn,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Decatur,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Delaware,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Dubois,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Elkhart,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Fayette,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Floyd,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Fountain,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Franklin,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Fulton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Gibson,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Grant,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Greene,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Hamilton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Hancock,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Harrison,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Hendricks,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Henry,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Howard,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Huntington,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Jackson,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Jasper,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Jay,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Jefferson,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Jennings,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Johnson,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Knox,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Kosciusko,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,LaGrange,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,LaPorte,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Lake,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Lawrence,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Madison,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Marshall,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Martin,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Miami,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Monroe,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Montgomery,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Morgan,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Newton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Noble,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Ohio,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Orange,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Owen,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Parke,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Perry,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Pike,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Porter,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Posey,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Pulaski,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Putnam,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Randolph,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Ripley,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Rush,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Scott,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Shelby,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Spencer,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,St. Joseph,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Starke,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Steuben,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Sullivan,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Switzerland,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Tippecanoe,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Tipton,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Union,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Vanderburgh,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Vermillion,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Vigo,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Wabash,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Warren,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Warrick,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Washington,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Wayne,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Wells,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,White,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Whitley,peer-support,Peer Support,B,2,regional,State peer certification roster
Indiana,Adams,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Allen,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Bartholomew,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Benton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Blackford,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Boone,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Brown,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Carroll,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Cass,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Clark,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Clay,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Clinton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Crawford,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Daviess,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,DeKalb,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Dearborn,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Decatur,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Delaware,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Dubois,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Elkhart,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Fayette,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Floyd,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Fountain,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Franklin,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Fulton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Gibson,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Grant,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Greene,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Hamilton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Hancock,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Harrison,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Hendricks,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Henry,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Howard,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Huntington,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Jackson,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Jasper,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Jay,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Jefferson,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Jennings,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Johnson,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Knox,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Kosciusko,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,LaGrange,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,LaPorte,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Lake,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Lawrence,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Madison,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Marshall,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Martin,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Miami,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Monroe,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Montgomery,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Morgan,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Newton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Noble,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Ohio,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Orange,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Owen,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Parke,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Perry,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Pike,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Porter,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Posey,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Pulaski,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Putnam,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Randolph,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Ripley,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Rush,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Scott,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Shelby,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Spencer,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,St. Joseph,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Starke,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Steuben,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Sullivan,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Switzerland,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Tippecanoe,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Tipton,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Union,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Vanderburgh,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Vermillion,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Vigo,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Wabash,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Warren,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Warrick,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Washington,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Wayne,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Wells,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,White,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Whitley,family-children,Family & Children,B,2,regional,211; family reentry nonprofits
Indiana,Adams,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Bartholomew,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Benton,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Blackford,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Boone,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Brown,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Carroll,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Cass,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Clark,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Clay,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Clinton,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Crawford,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Daviess,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,DeKalb,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Dearborn,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Decatur,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Delaware,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Dubois,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Elkhart,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Fayette,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Floyd,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Fountain,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Franklin,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Fulton,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Gibson,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Grant,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Greene,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Hamilton,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Hancock,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Harrison,veterans,Veterans,B,2,regional,VA; county veterans service officer
Indiana,Hendricks,veterans,Veterans,B,2,regional,VA; county veterans service officer
